       11664
    0.75153E-02    0.79344E-02
   -0.24251E-02   -0.60107E-02
    0.41961E-05   -0.81417E-05
    0.69237E-04    0.77361E-04
    0.41561E-03   -0.55721E-03
   -0.91913E-03    0.31871E-03
    0.48251E-06   -0.59737E-05
   -0.16357E-05    0.10259E-05
   -0.96012E-04   -0.16064E-03
   -0.25336E-04    0.20531E-03
    0.48028E-03    0.10157E-02
   -0.53345E-04    0.77312E-03
   -0.12714E-05   -0.17360E-05
    0.17144E-05   -0.50701E-05
    0.23675E-03   -0.35009E-04
    0.19145E-03    0.87960E-04
    0.15688E-03    0.13241E-04
    0.12403E-03    0.55270E-04
   -0.35155E-05   -0.47819E-04
    0.90482E-04   -0.35590E-05
    0.66800E-05   -0.36921E-04
    0.25354E-04   -0.34783E-04
    0.12314E-03    0.25762E-04
   -0.10987E-03   -0.71070E-04
    0.85742E-05    0.10221E-03
    0.39639E-04   -0.30718E-05
    0.17165E-04   -0.39172E-04
   -0.28109E-04    0.23822E-04
   -0.25232E-03   -0.81594E-04
    0.30560E-05    0.50810E-04
   -0.27732E-02    0.19976E-02
    0.42750E-02    0.49783E-02
    0.52280E-04    0.72446E-05
    0.13108E-05   -0.61142E-05
    0.38499E-05    0.52918E-04
   -0.23842E-03    0.14966E-03
   -0.29713E-02   -0.70550E-02
    0.30962E-02   -0.14259E-02
   -0.53651E-05   -0.13672E-05
    0.43826E-04   -0.39937E-04
   -0.24251E-03    0.14213E-02
   -0.54444E-03   -0.13583E-02
   -0.50119E-04    0.58336E-04
    0.34976E-04    0.43982E-05
    0.22078E-03   -0.94392E-04
    0.16882E-03    0.87805E-04
   -0.15397E-02    0.82394E-03
   -0.73965E-03    0.13689E-02
    0.41005E-04    0.48652E-05
    0.32313E-04    0.67928E-04
    0.20600E-03    0.10279E-03
   -0.68462E-04   -0.25365E-03
    0.31467E-03   -0.96699E-04
    0.20906E-03   -0.27628E-03
   -0.41767E-04    0.46385E-04
   -0.83806E-04   -0.20783E-04
   -0.34600E-04   -0.21870E-04
    0.10550E-04    0.55779E-04
   -0.26937E-03    0.19049E-03
    0.92398E-04   -0.25111E-03
   -0.30734E-04    0.90686E-04
    0.51646E-04   -0.93008E-05
    0.51863E-04    0.16398E-04
    0.14407E-04    0.32024E-04
    0.29362E-03    0.21716E-03
    0.82904E-04   -0.59744E-04
    0.72071E-04   -0.81327E-03
   -0.62900E-03    0.52117E-02
   -0.41591E-04   -0.53405E-05
    0.14372E-04    0.66326E-05
   -0.64281E-04   -0.57267E-04
    0.31176E-03   -0.22465E-03
    0.60007E-02    0.74248E-04
    0.81951E-03    0.30484E-03
    0.15750E-04   -0.28317E-05
    0.46771E-04    0.89425E-05
    0.97698E-05   -0.17894E-03
    0.51157E-04    0.61173E-04
    0.13187E-04   -0.12218E-05
   -0.44353E-04   -0.48671E-04
   -0.21237E-04    0.67818E-06
   -0.13407E-04   -0.51065E-05
    0.20922E-04    0.59706E-04
    0.13845E-03    0.82420E-04
    0.44458E-04   -0.61562E-04
    0.97527E-05   -0.16345E-05
    0.99459E-05   -0.42107E-05
   -0.19052E-04   -0.98262E-06
    0.25373E-03    0.50457E-03
    0.21909E-02    0.10879E-02
   -0.16704E-03    0.12693E-03
   -0.32446E-05    0.11358E-04
    0.58680E-04   -0.68055E-04
   -0.20214E-03    0.89682E-04
   -0.19708E-02   -0.18263E-02
    0.84378E-03    0.73609E-05
   -0.11892E-04    0.13179E-05
    0.19050E-03    0.53393E-04
   -0.65628E-04    0.23002E-03
   -0.74221E-04    0.94184E-04
    0.12755E-03   -0.37277E-03
    0.17471E-03    0.20187E-03
    0.13580E-02   -0.63379E-03
   -0.10522E-02   -0.37961E-02
   -0.92719E-05    0.42303E-04
   -0.12282E-04    0.40082E-04
    0.70607E-04    0.22628E-03
    0.39039E-03    0.80944E-04
    0.25037E-02   -0.36512E-02
    0.77330E-03    0.82173E-03
   -0.21894E-04   -0.33400E-04
    0.22919E-04    0.45039E-04
   -0.13642E-04   -0.34082E-04
   -0.20502E-04   -0.63816E-05
   -0.28937E-04   -0.76104E-05
   -0.27709E-04    0.81035E-04
    0.18131E-04   -0.15681E-04
    0.48711E-05   -0.35667E-04
   -0.11963E-04   -0.13323E-04
    0.32004E-04   -0.45037E-06
    0.88759E-04   -0.34091E-04
    0.69765E-05    0.17617E-04
    0.32139E-05   -0.35332E-04
    0.15549E-04    0.23411E-04
    0.10625E-02   -0.96310E-04
   -0.14608E-02    0.20591E-02
   -0.26576E-03   -0.38305E-03
    0.43628E-04   -0.34258E-04
    0.10051E-03   -0.42232E-04
   -0.55224E-04    0.84546E-04
    0.27692E-02   -0.64084E-03
    0.57151E-03   -0.12042E-02
    0.49719E-04    0.69541E-04
    0.36055E-03   -0.24148E-03
    0.10756E-03   -0.34806E-04
    0.75462E-04   -0.10635E-03
   -0.50725E-03    0.11987E-03
   -0.13692E-03    0.46699E-03
    0.15512E-02    0.10410E-02
    0.24680E-02   -0.18491E-02
   -0.35852E-04    0.57046E-04
    0.85367E-04    0.13195E-03
   -0.34882E-03   -0.27540E-03
    0.45308E-03   -0.18991E-03
   -0.17596E-03   -0.34222E-02
    0.14167E-02    0.43924E-03
   -0.11526E-03    0.10013E-03
   -0.11045E-04   -0.84974E-04
    0.63818E-05   -0.91359E-05
    0.25421E-05   -0.49337E-05
   -0.30396E-04    0.35186E-05
   -0.81101E-04   -0.90102E-04
   -0.19810E-05   -0.11451E-04
   -0.19365E-04    0.78803E-04
    0.59433E-06    0.20024E-05
   -0.67592E-06   -0.31259E-05
   -0.76263E-04    0.11016E-03
    0.15329E-04   -0.14527E-05
    0.72498E-04   -0.50503E-04
    0.16423E-04    0.37107E-05
    0.34190E-04   -0.19699E-03
   -0.14308E-02    0.24233E-02
    0.86871E-03   -0.15397E-03
    0.90096E-04    0.15339E-03
    0.10054E-04    0.57944E-06
   -0.18685E-05    0.84567E-05
    0.16702E-02   -0.25525E-02
    0.29760E-03   -0.44342E-03
    0.12597E-03   -0.64226E-04
   -0.54610E-03   -0.57498E-03
    0.76908E-05    0.48017E-05
    0.63509E-05   -0.24313E-04
    0.49186E-03   -0.74860E-03
    0.22179E-03   -0.62053E-03
    0.11345E-02   -0.49973E-03
    0.21271E-02    0.21375E-02
   -0.27958E-04    0.41478E-04
    0.29661E-04   -0.20445E-03
   -0.21088E-03   -0.54980E-03
    0.47922E-03    0.66869E-03
   -0.89429E-03    0.32358E-02
    0.90664E-03   -0.56090E-04
    0.13451E-03   -0.17137E-03
    0.30458E-04   -0.33715E-04
    0.12213E-03    0.60278E-04
   -0.15872E-04    0.18766E-02
    0.33491E-03    0.36150E-03
    0.27682E-05   -0.32151E-04
   -0.17830E-03   -0.12255E-03
   -0.10355E-04   -0.15779E-05
   -0.80741E-03    0.37885E-03
   -0.55045E-04   -0.43248E-04
   -0.23367E-05    0.27472E-04
    0.40986E-03   -0.25964E-03
    0.21109E-06   -0.99924E-06
    0.50285E-05    0.21595E-04
    0.15481E-03   -0.38077E-03
    0.37320E-04   -0.12793E-04
    0.25785E-05    0.54745E-05
    0.29877E-04   -0.11223E-03
   -0.14197E-04   -0.19021E-04
   -0.20122E-03   -0.13642E-03
   -0.14051E-04   -0.18417E-04
    0.47468E-05   -0.18602E-03
    0.25637E-03    0.28645E-03
   -0.21339E-05   -0.28261E-04
   -0.57520E-06   -0.40881E-06
   -0.40715E-05   -0.11183E-05
    0.76331E-01    0.14460E-01
    0.14200E-02    0.51619E-02
   -0.34038E-04   -0.25805E-04
    0.21906E-03    0.13276E-04
   -0.25959E-04   -0.50967E-05
   -0.53092E-05    0.12766E-04
    0.53830E-02   -0.10776E-02
    0.46972E-01    0.61138E-01
   -0.58272E-03   -0.94199E-04
    0.17809E-04   -0.85928E-05
   -0.25559E-03    0.15659E-04
    0.55790E-05   -0.22256E-05
   -0.27984E-04   -0.43422E-04
   -0.59403E-03    0.33037E-03
   -0.39590E-03    0.18148E-03
   -0.13340E-04    0.27374E-04
   -0.33643E-03    0.76190E-04
    0.41809E-05    0.19124E-04
   -0.64368E-04   -0.17123E-04
    0.38820E-05    0.22437E-05
   -0.21483E-04   -0.10592E-04
   -0.36677E-03   -0.64358E-04
   -0.18422E-05   -0.18565E-04
   -0.27200E-03    0.37854E-05
    0.28409E-04   -0.34160E-04
   -0.90989E-05   -0.83278E-05
    0.52187E-05    0.14676E-04
    0.15754E-03    0.10072E-03
    0.93194E-05   -0.13142E-04
   -0.22327E-03   -0.59778E-04
   -0.23753E-05   -0.58178E-05
   -0.70260E-04   -0.93758E-04
   -0.22917E-03    0.45712E-04
   -0.13017E-04    0.79051E-05
   -0.27787E-04   -0.27625E-03
   -0.19928E-04    0.59547E-05
    0.13819E-02    0.29111E-01
    0.19895E-02   -0.36517E-04
    0.55692E-04    0.18344E-03
   -0.26139E-03   -0.17627E-03
   -0.50478E-05   -0.37870E-04
    0.13364E-03    0.26769E-04
   -0.19714E-02    0.57499E-03
    0.72687E-02    0.27653E-01
   -0.22896E-02    0.13174E-02
    0.11539E-04   -0.14298E-04
    0.37955E-03   -0.18022E-03
    0.35466E-05    0.16650E-04
   -0.22693E-03   -0.47463E-03
    0.28919E-04   -0.20012E-04
    0.20297E-04    0.13138E-04
    0.49959E-04    0.35307E-03
    0.11115E-03   -0.27539E-03
    0.11975E-04   -0.14520E-04
   -0.32063E-04   -0.12975E-04
    0.30137E-03   -0.33883E-03
    0.66731E-04   -0.15187E-03
    0.12208E-04   -0.27960E-05
    0.41202E-05   -0.16204E-04
    0.13521E-03   -0.19144E-03
    0.11705E-04   -0.13496E-04
    0.13468E-03    0.13720E-03
   -0.53456E-04   -0.80316E-04
    0.71045E-05   -0.61522E-05
   -0.14968E-04   -0.99593E-05
   -0.18893E-03   -0.20013E-03
   -0.11472E-04   -0.16968E-03
    0.83172E-05    0.65363E-06
   -0.11742E-05    0.71441E-05
   -0.13179E-03    0.13179E-05
    0.23492E-03    0.20224E-03
    0.12927E-04    0.18935E-04
   -0.34451E-04    0.61403E-04
    0.32980E-03   -0.32940E-03
    0.12754E-01    0.56670E-02
    0.18082E-03    0.93863E-03
   -0.17870E-04    0.56214E-05
    0.81538E-04    0.52880E-05
   -0.18165E-03    0.79320E-03
    0.23833E-04    0.14025E-05
    0.89108E-03    0.40655E-03
    0.25061E-02    0.13445E-01
   -0.17060E-03    0.57002E-04
    0.11058E-04   -0.39200E-06
    0.48059E-04    0.68226E-04
   -0.14598E-03   -0.10419E-02
    0.12036E-04   -0.40616E-06
    0.18873E-03   -0.15271E-04
    0.28688E-03   -0.18169E-03
    0.60008E-06    0.21577E-04
    0.41321E-03   -0.79951E-03
   -0.53817E-04    0.14965E-04
   -0.18751E-03   -0.28433E-04
   -0.13690E-04   -0.35669E-05
   -0.12444E-04   -0.15486E-04
    0.26115E-03   -0.18886E-04
    0.20785E-03    0.22233E-04
   -0.59553E-05   -0.13140E-04
   -0.11177E-03    0.51280E-04
   -0.10602E-04    0.60572E-06
   -0.19460E-04   -0.24762E-05
    0.20797E-03   -0.21971E-03
   -0.27562E-05    0.11785E-04
    0.53567E-04   -0.11369E-03
    0.46758E-05    0.52007E-05
    0.41149E-04    0.12178E-03
    0.20784E-03    0.23507E-03
   -0.23017E-04    0.25971E-05
   -0.51006E-03   -0.92492E-04
    0.23246E-04   -0.67990E-05
   -0.80361E-02   -0.25564E-02
   -0.53558E-03   -0.21506E-03
    0.10860E-05    0.57366E-05
    0.54381E-04    0.15503E-04
   -0.14188E-04    0.21737E-04
   -0.14539E-03   -0.23289E-03
   -0.32939E-03    0.49288E-03
   -0.50846E-02    0.65222E-02
    0.33339E-04    0.36676E-04
    0.15471E-05   -0.71085E-05
    0.16704E-02    0.15077E-03
   -0.54067E-04    0.95309E-04
    0.42154E-04   -0.11862E-03
   -0.76588E-05   -0.14743E-05
    0.14037E-04    0.18015E-04
   -0.20858E-03   -0.60516E-04
   -0.56192E-04   -0.11636E-03
    0.16976E-02   -0.30328E-03
    0.12605E-06    0.56674E-06
   -0.10417E-04    0.66877E-05
    0.54001E-04   -0.31759E-03
    0.12011E-04    0.12511E-04
   -0.79317E-03    0.12447E-05
    0.23515E-04   -0.43821E-04
    0.52464E-04    0.16974E-03
    0.12172E-04   -0.58865E-05
   -0.20522E-04    0.93344E-06
    0.35604E-03   -0.16364E-03
   -0.23310E-04   -0.46346E-04
    0.62032E-03   -0.13671E-03
   -0.60596E-05   -0.11337E-05
   -0.24938E-04    0.11384E-03
   -0.35832E-04   -0.31651E-03
    0.11688E-04    0.25339E-04
   -0.55820E-03   -0.19542E-03
    0.34440E-05   -0.18155E-04
   -0.88970E-03   -0.57990E-02
   -0.34915E-03    0.20074E-03
   -0.41909E-06   -0.45696E-05
   -0.50359E-04   -0.47824E-04
    0.22862E-04   -0.52312E-05
    0.58044E-04   -0.43744E-04
    0.33963E-03    0.23453E-03
    0.13601E-02   -0.56098E-02
    0.23762E-04    0.62874E-04
    0.49850E-05   -0.37246E-05
    0.81372E-03   -0.18798E-03
   -0.30670E-04   -0.47599E-04
   -0.12225E-04   -0.18587E-04
    0.40053E-05    0.17770E-06
    0.83639E-04    0.79778E-04
    0.64601E-05   -0.47609E-05
    0.21769E-04    0.60963E-04
    0.60962E-03   -0.65333E-03
    0.41151E-05   -0.21313E-05
   -0.30696E-04    0.79006E-04
   -0.75967E-05    0.82342E-05
    0.10318E-03    0.11441E-03
   -0.36630E-03    0.20485E-02
    0.12994E-03   -0.15000E-04
   -0.12928E-03    0.23061E-03
    0.25483E-05   -0.15386E-04
   -0.13105E-03   -0.17191E-03
   -0.94233E-05    0.95782E-05
   -0.67035E-04    0.14619E-03
    0.20472E-02   -0.11220E-03
   -0.13874E-05    0.27672E-05
    0.42093E-04    0.27686E-04
   -0.52353E-05   -0.14139E-04
   -0.16034E-03    0.10704E-03
    0.10861E-03   -0.61420E-03
   -0.15633E-04    0.63650E-05
   -0.10442E-02    0.42743E-02
   -0.10905E-03   -0.28365E-03
    0.40388E-04   -0.20078E-04
    0.14354E-05   -0.54050E-05
    0.12551E-04    0.15138E-04
    0.30371E-04    0.10957E-03
   -0.26423E-03   -0.16127E-03
    0.43439E-02   -0.21885E-03
    0.24439E-05    0.14901E-05
    0.46332E-04    0.12647E-04
   -0.55241E-03    0.17983E-04
   -0.10035E-04   -0.37051E-04
    0.58635E-04   -0.22316E-04
   -0.14093E-05   -0.57979E-05
    0.10436E-03   -0.36795E-04
    0.71272E-05   -0.14937E-05
    0.24877E-04   -0.32625E-04
    0.55351E-03    0.16871E-03
   -0.64360E-06    0.34871E-05
    0.63557E-04    0.29877E-04
   -0.36446E-05    0.90885E-05
   -0.62976E-04    0.11751E-03
    0.22354E-02   -0.10522E-02
    0.91545E-04    0.12737E-03
   -0.31316E-03   -0.27508E-03
   -0.21643E-04    0.22369E-05
   -0.78669E-04   -0.11280E-03
   -0.49246E-05   -0.66549E-05
   -0.16390E-03   -0.10423E-03
    0.51789E-03   -0.24277E-02
    0.65682E-05   -0.14192E-05
   -0.11483E-03   -0.11964E-03
   -0.39338E-05    0.93294E-05
   -0.41060E-04    0.12446E-03
   -0.11928E-03    0.70967E-03
   -0.21402E-04    0.23544E-05
   -0.32528E-02    0.13754E-02
   -0.31194E-04    0.24421E-03
    0.11690E-04   -0.29619E-04
    0.47239E-05   -0.25789E-05
    0.14128E-04   -0.45493E-05
   -0.24096E-03    0.11548E-03
    0.24245E-03   -0.58119E-04
    0.10691E-02   -0.33515E-02
    0.14929E-05    0.15386E-05
   -0.34929E-04    0.24954E-04
   -0.44485E-03    0.16414E-03
    0.32318E-04    0.96903E-05
    0.92737E-04    0.43072E-04
   -0.65429E-05   -0.31444E-06
   -0.80645E-04    0.75405E-04
   -0.73933E-05   -0.18631E-05
   -0.75878E-05   -0.34219E-04
   -0.15240E-03    0.47513E-03
   -0.15224E-05    0.13640E-05
   -0.60731E-05   -0.26068E-04
   -0.56238E-05   -0.77528E-05
    0.53645E-04   -0.12580E-03
   -0.12716E-02    0.22053E-02
    0.15288E-03   -0.57242E-04
    0.83457E-03    0.24201E-03
   -0.46685E-04   -0.17297E-04
   -0.39725E-04   -0.40557E-04
    0.40003E-06   -0.24620E-05
    0.76128E-04    0.19604E-03
    0.34421E-03   -0.25997E-02
   -0.33624E-04   -0.91245E-05
    0.62003E-03   -0.34116E-04
   -0.42995E-05    0.60252E-06
   -0.41979E-04   -0.40840E-04
   -0.99427E-03   -0.49427E-03
    0.18029E-04    0.42173E-04
    0.51385E-03   -0.29975E-02
   -0.34030E-04    0.21282E-03
   -0.72961E-05   -0.13634E-04
    0.34970E-05   -0.18503E-05
    0.17530E-04   -0.30983E-04
   -0.69839E-03    0.15331E-04
   -0.45722E-04   -0.21393E-03
    0.58305E-03    0.30235E-02
   -0.31820E-06    0.18724E-05
    0.12167E-04   -0.19236E-04
    0.39752E-04    0.20946E-03
   -0.29488E-04    0.47329E-05
   -0.40566E-05   -0.24940E-04
   -0.42053E-03   -0.11550E-03
    0.19596E-04    0.27848E-04
    0.18782E-03    0.48290E-03
    0.20943E-05    0.62901E-05
   -0.12636E-03    0.66035E-04
   -0.16004E-03    0.18928E-03
    0.53708E-05    0.11554E-04
    0.36945E-03    0.98130E-04
    0.15151E-04    0.19327E-04
    0.24197E-04    0.12674E-04
   -0.20660E-03    0.26342E-03
    0.48540E-05   -0.17151E-04
   -0.10042E-05   -0.64793E-06
   -0.19652E-03    0.32677E-04
   -0.67849E-05   -0.54188E-05
    0.20544E-03    0.88367E-04
   -0.34130E-05    0.50177E-05
    0.72983E-05    0.46802E-06
    0.10191E-03   -0.87497E-04
   -0.29340E-04    0.34285E-05
   -0.34612E-03   -0.78380E-04
   -0.18571E-03    0.47417E-04
    0.20159E-02    0.61490E-03
   -0.14075E-01    0.12870E-02
   -0.15991E-03    0.93757E-03
   -0.91252E-04   -0.15363E-03
   -0.49096E-04    0.21935E-04
   -0.24339E-02   -0.13772E-02
    0.61305E-04    0.11784E-03
   -0.75368E-03   -0.64987E-03
   -0.11227E-01    0.76956E-02
   -0.33122E-05   -0.16794E-04
   -0.76766E-03   -0.26320E-03
    0.62725E-04   -0.29604E-04
    0.38660E-03    0.79190E-03
    0.52733E-04    0.26558E-03
    0.14501E-04    0.13754E-04
    0.25166E-03    0.61925E-03
   -0.45236E-04   -0.10347E-04
    0.60937E-04    0.90641E-03
   -0.44958E-04    0.46253E-04
   -0.31196E-05   -0.33057E-05
   -0.17058E-03   -0.13591E-04
   -0.44432E-04    0.23550E-04
    0.42935E-04   -0.74259E-03
   -0.24781E-04    0.10084E-04
   -0.15692E-03   -0.25143E-03
   -0.29857E-04    0.74400E-04
   -0.54588E-06    0.69428E-05
   -0.48895E-04    0.29682E-03
   -0.12172E-04   -0.14445E-04
    0.60298E-04   -0.14206E-03
    0.50374E-05   -0.13045E-05
   -0.62786E-05   -0.19931E-05
   -0.14453E-03    0.43665E-04
   -0.19927E-04    0.21713E-04
   -0.10906E-03   -0.36712E-03
   -0.49206E-04   -0.37203E-04
    0.65855E-03    0.43537E-04
   -0.73725E-02    0.29860E-02
   -0.10760E-03    0.52372E-03
    0.14595E-03    0.11030E-03
    0.29055E-04    0.18960E-04
   -0.26989E-03   -0.54933E-03
    0.46854E-05    0.21841E-04
   -0.50082E-03   -0.25134E-03
   -0.66579E-02    0.38161E-02
   -0.40453E-05    0.12567E-04
    0.11743E-03    0.41203E-03
   -0.50395E-03   -0.74536E-03
    0.23625E-04   -0.53595E-04
   -0.58640E-04   -0.18253E-04
   -0.31289E-05   -0.35667E-05
   -0.16765E-03   -0.16947E-03
    0.15160E-04   -0.80716E-05
   -0.10228E-04    0.78390E-04
   -0.88606E-03    0.56359E-03
    0.18732E-06   -0.38619E-05
   -0.44258E-05   -0.19272E-04
    0.13011E-04    0.94074E-05
   -0.20987E-03    0.13842E-03
    0.80464E-03    0.60952E-03
   -0.95143E-05    0.61789E-04
    0.10274E-03   -0.16095E-03
    0.11641E-04   -0.88017E-05
    0.49646E-03   -0.38795E-03
    0.11998E-04    0.40858E-04
    0.22442E-04    0.59709E-04
   -0.37875E-03    0.68432E-03
    0.53964E-05    0.63417E-06
    0.10146E-03    0.90376E-04
    0.46884E-04    0.62872E-05
   -0.28158E-03    0.59219E-03
   -0.75097E-04    0.57718E-03
   -0.22798E-05    0.24160E-04
   -0.51566E-02    0.64424E-03
   -0.34127E-03    0.74699E-04
   -0.28143E-04    0.51015E-04
   -0.75578E-06    0.83646E-05
   -0.18419E-04    0.22249E-04
   -0.24778E-04    0.29101E-03
   -0.33850E-03   -0.14083E-03
   -0.47926E-02   -0.15003E-02
   -0.82880E-05    0.49470E-07
   -0.12074E-04    0.41917E-04
    0.25654E-03   -0.46306E-03
    0.24450E-04    0.26936E-04
   -0.38726E-04    0.10109E-04
   -0.43104E-05    0.92820E-06
   -0.53666E-04   -0.11446E-03
    0.34817E-05   -0.74683E-05
    0.21423E-04    0.34595E-04
   -0.54345E-03    0.17595E-03
    0.41832E-05   -0.24821E-05
    0.64672E-04   -0.41246E-04
    0.79063E-05    0.39670E-05
    0.31908E-04    0.11162E-03
   -0.21670E-03    0.15113E-02
   -0.84838E-04   -0.47669E-04
   -0.13686E-03    0.17235E-03
   -0.13214E-04    0.61314E-05
   -0.34395E-03   -0.43578E-03
    0.80789E-05   -0.35352E-04
   -0.96937E-04    0.61620E-04
   -0.46868E-03   -0.14129E-02
   -0.42109E-05    0.15141E-05
   -0.29785E-04   -0.72484E-04
